ОКТМО,name

01000000000,Муниципальные образования Алтайского края
"53641402000,""Населенные пункты, входящие в состав сельского поселения Александровский сельсовет Саракташского муниципального района"""
"53641404000,""Населенные пункты, входящие в состав сельского поселения Бурунчинский сельсовет Саракташского муниципального района"""
"53641407000,""Населенные пункты, входящие в состав сельского поселения Васильевский сельсовет Саракташского муниципального района"""
"53641410000,""Населенные пункты, входящие в состав сельского поселения Воздвиженский сельсовет Саракташского муниципального района"""
"53641413000,""Населенные пункты, входящие в состав сельского поселения Гавриловский сельсовет Саракташского муниципального района"""
"53641416000,""Населенные пункты, входящие в состав сельского поселения Жёлтинский сельсовет Саракташского муниципального района"""
"53641419000,""Населенные пункты, входящие в состав сельского поселения Каировский сельсовет Саракташского муниципального района"""
"53641422000,""Населенные пункты, входящие в состав сельского поселения Карагузинский сельсовет Саракташского муниципального района"""
"53641425000,""Населенные пункты, входящие в состав сельского поселения Надеждинский сельсовет Саракташского муниципального района"""
"53641428000,""Населенные пункты, входящие в состав сельского поселения Николаевский сельсовет Саракташского муниципального района"""
"53641431000,""Населенные пункты, входящие в состав сельского поселения Новосокулакский сельсовет Саракташского муниципального района"""
"53641434000,""Населенные пункты, входящие в состав сельского поселения Новочеркасский сельсовет Саракташского муниципального района"""
"53641440000,""Населенные пункты, входящие в состав сельского поселения Петровский сельсовет Саракташского муниципального района"""
"53641443000,""Населенные пункты, входящие в состав сельского поселения Спасский сельсовет Саракташского муниципального района"""
"53641444000,""Населенные пункты, входящие в состав сельского поселения Саракташский поссовет Саракташского муниципального района"""
"53641446000,""Населенные пункты, входящие в состав сельского поселения Старосокулакский сельсовет Саракташского муниципального района"""
"53641449000,""Населенные пункты, входящие в состав сельского поселения Фёдоровский Первый сельсовет Саракташского муниципального района"""
"53641452000,""Населенные пункты, входящие в состав сельского поселения Черкасский сельсовет Саракташского муниципального района"""
"53641455000,""Населенные пункты, входящие в состав сельского поселения Чёрноотрожский сельсовет Саракташского муниципального района"""
53642000000,Светлинский муниципальный район
53642400000,Сельские поселения Светлинского муниципального района/
"53642402000,""Населенные пункты, входящие в состав сельского поселения Актюбинский сельсовет Светлинского муниципального района"""
"53642407000,""Населенные пункты, входящие в состав сельского поселения Восточный сельсовет Светлинского муниципального района"""
"53642410000,""Населенные пункты, входящие в состав сельского поселения Гостеприимный сельсовет Светлинского муниципального района"""
"53642413000,""Населенные пункты, входящие в состав сельского поселения Коскульский сельсовет Светлинского муниципального района"""
"53642416000,""Населенные пункты, входящие в состав сельского поселения Озёрный сельсовет Светлинского муниципального района"""
"53642418000,""Населенные пункты, входящие в состав сельского поселения Светлинский поссовет Светлинского муниципального района"""
"53642419000,""Населенные пункты, входящие в состав сельского поселения Спутниковский сельсовет Светлинского муниципального района"""
"53642422000,""Населенные пункты, входящие в состав сельского поселения Степной сельсовет Светлинского муниципального района"""
"53642425000,""Населенные пункты, входящие в состав сельского поселения Тобольский сельсовет Светлинского муниципального района"""
53643000000,Северный муниципальный район
53643400000,Сельские поселения Северного муниципального района/
"53643402000,""Населенные пункты, входящие в состав сельского поселения Аксёнкинский сельсовет Северного муниципального района"""
"53643404000,""Населенные пункты, входящие в состав сельского поселения Бакаевский сельсовет Северного муниципального района"""
"53643407000,""Населенные пункты, входящие в состав сельского поселения Каменногорский сельсовет Северного муниципального района"""
"53643410000,""Населенные пункты, входящие в состав сельского поселения Красноярский сельсовет Северного муниципального района"""
"53643413000,""Населенные пункты, входящие в состав сельского поселения Кряжлинский сельсовет Северного муниципального района"""
"53643416000,""Населенные пункты, входящие в состав сельского поселения Курско-Васильевский сельсовет Северного муниципального района"""
"53643419000,""Населенные пункты, входящие в состав сельского поселения Михеевский сельсовет Северного муниципального района"""
"53643422000,""Населенные пункты, входящие в состав сельского поселения Мордово-Добринский сельсовет Северного муниципального района"""
"53643425000,""Населенные пункты, входящие в состав сельского поселения Нижнечеляевский сельсовет Северного муниципального района"""
"53643428000,""Населенные пункты, входящие в состав сельского поселения Новодомосейкинский сельсовет Северного муниципального района"""
"53643431000,""Населенные пункты, входящие в состав сельского поселения Русскокандызский сельсовет Северного муниципального района"""
"53643434000,""Населенные пункты, входящие в состав сельского поселения Рычковский сельсовет Северного муниципального района"""
"53643437000,""Населенные пункты, входящие в состав сельского поселения Северный сельсовет Северного муниципального района"""
"53643440000,""Населенные пункты, входящие в состав сельского поселения Секретарский сельсовет Северного муниципального района"""
"53643443000,""Населенные пункты, входящие в состав сельского поселения Староборискинский сельсовет Северного муниципального района"""
53651000000,Ташлинский муниципальный район
53651400000,Сельские поселения Ташлинского муниципального района/
"53651402000,""Населенные пункты, входящие в состав сельского поселения Алексеевский сельсовет Ташлинского муниципального района"""
"53651404000,""Населенные пункты, входящие в состав сельского поселения Благодарновский сельсовет Ташлинского муниципального района"""
"53651407000,""Населенные пункты, входящие в состав сельского поселения Болдыревский сельсовет Ташлинского муниципального района"""
"53651408000,""Населенные пункты, входящие в состав сельского поселения Бородинский сельсовет Ташлинского муниципального района"""
"53651413000,""Населенные пункты, входящие в состав сельского поселения Вязовский сельсовет Ташлинского муниципального района"""
"53651416000,""Населенные пункты, входящие в состав сельского поселения Заречный сельсовет Ташлинского муниципального района"""
"53651419000,""Населенные пункты, входящие в состав сельского поселения Калининский сельсовет Ташлинского муниципального района"""
"53651422000,""Населенные пункты, входящие в состав сельского поселения Кинделинский сельсовет Ташлинского муниципального района"""
"53651425000,""Населенные пункты, входящие в состав сельского поселения Новокаменский сельсовет Ташлинского муниципального района"""
"53651428000,""Населенные пункты, входящие в состав сельского поселения Придолинный сельсовет Ташлинского муниципального района"""
"53651431000,""Населенные пункты, входящие в состав сельского поселения Ранневский сельсовет Ташлинского муниципального района"""
"53651434000,""Населенные пункты, входящие в состав сельского поселения Степановский сельсовет Ташлинского муниципального района"""
"53651437000,""Населенные пункты, входящие в состав сельского поселения Степной сельсовет Ташлинского муниципального района"""
"53651440000,""Населенные пункты, входящие в состав сельского поселения Ташлинский сельсовет Ташлинского муниципального района"""
"53651443000,""Населенные пункты, входящие в состав сельского поселения Трудовой сельсовет Ташлинского муниципального района"""
"53651446000,""Населенные пункты, входящие в состав сельского поселения Чернояровский сельсовет Ташлинского муниципального района"""
"53651449000,""Населенные пункты, входящие в состав сельского поселения Шестаковский сельсовет Ташлинского муниципального района"""
"53651452000,""Населенные пункты, входящие в состав сельского поселения Яснополянский сельсовет Ташлинского муниципального района"""
53652000000,Тоцкий муниципальный район
53652400000,Сельские поселения Тоцкого муниципального района/
"53652402000,""Населенные пункты, входящие в состав сельского поселения Богдановский сельсовет Тоцкого муниципального района"""
"53652404000,""Населенные пункты, входящие в состав сельского поселения Верхнебузулукский сельсовет Тоцкого муниципального района"""
"53652406000,""Населенные пункты, входящие в состав сельского поселения Зареченский сельсовет Тоцкого муниципального района"""
"53652408000,""Населенные пункты, входящие в состав сельского поселения Злобинский сельсовет Тоцкого муниципального района"""
"53652410000,""Населенные пункты, входящие в состав сельского поселения Кирсановский сельсовет Тоцкого муниципального района"""
"53652413000,""Населенные пункты, входящие в состав сельского поселения Ковыляевский сельсовет Тоцкого муниципального района"""
"53652422000,""Населенные пункты, входящие в состав сельского поселения Малоремизенский сельсовет Тоцкого муниципального района"""
"53652426000,""Населенные пункты, входящие в состав сельского поселения Медведский сельсовет Тоцкого муниципального района"""
"53652427000,""Населенные пункты, входящие в состав сельского поселения Молодёжный сельсовет Тоцкого муниципального района"""
"53652428000,""Населенные пункты, входящие в состав сельского поселения Павло-Антоновский сельсовет Тоцкого муниципального района"""
"53652431000,""Населенные пункты, входящие в состав сельского поселения Погроминский сельсовет Тоцкого муниципального района"""
"53652434000,""Населенные пункты, входящие в состав сельского поселения Преображенский сельсовет Тоцкого муниципального района"""
"53652437000,""Населенные пункты, входящие в состав сельского поселения Пристанционный сельсовет Тоцкого муниципального района"""
"53652440000,""Населенные пункты, входящие в состав сельского поселения Приютинский сельсовет Тоцкого муниципального района"""
"53652442000,""Населенные пункты, входящие в состав сельского поселения Саиновский сельсовет Тоцкого муниципального района"""
"53652443000,""Населенные пункты, входящие в состав сельского поселения Свердловский сельсовет Тоцкого муниципального района"""
"53652446000,""Населенные пункты, входящие в состав сельского поселения Суворовский сельсовет Тоцкого муниципального района"""
"53652449000,""Населенные пункты, входящие в состав сельского поселения Тоцкий сельсовет Тоцкого муниципального района"""
53653000000,Тюльганский муниципальный район
53653400000,Сельские поселения Тюльганского муниципального района/
"53653402000,""Населенные пункты, входящие в состав сельского поселения Алмалинский сельсовет Тюльганского муниципального района"""
"53653404000,""Населенные пункты, входящие в состав сельского поселения Благовещенский сельсовет Тюльганского муниципального района"""
"53653407000,""Населенные пункты, входящие в состав сельского поселения Благодарновский сельсовет Тюльганского муниципального района"""
"53653410000,""Населенные пункты, входящие в состав сельского поселения Городецкий сельсовет Тюльганского муниципального района"""
"53653413000,""Населенные пункты, входящие в состав сельского поселения Екатеринославский сельсовет Тюльганского муниципального района"""
"53653416000,""Населенные пункты, входящие в состав сельского поселения Ивановский сельсовет Тюльганского муниципального района"""
"53653419000,""Населенные пункты, входящие в состав сельского поселения Ключевский сельсовет Тюльганского муниципального района"""
"53653422000,""Населенные пункты, входящие в состав сельского поселения Разномойский сельсовет Тюльганского муниципального района"""
"53653425000,""Населенные пункты, входящие в состав сельского поселения Репьёвский сельсовет Тюльганского муниципального района"""
"53653428000,""Населенные пункты, входящие в состав сельского поселения Ташлинский сельсовет Тюльганского муниципального района"""
"53653431000,""Населенные пункты, входящие в состав сельского поселения Троицкий сельсовет Тюльганского муниципального района"""
"53653434000,""Населенные пункты, входящие в состав сельского поселения Тугустемирский сельсовет Тюльганского муниципального района"""
"53653435000,""Населенные пункты, входящие в состав сельского поселения Тюльганский поссовет Тюльганского муниципального района"""
"53653437000,""Населенные пункты, входящие в состав сельского поселения Чапаевский сельсовет Тюльганского муниципального района"""
53656000000,Шарлыкский муниципальный район
53656400000,Сельские поселения Шарлыкского муниципального района/
"53656402000,""Населенные пункты, входящие в состав сельского поселения Богородский сельсовет Шарлыкского муниципального района"""
"53656403000,""Населенные пункты, входящие в состав сельского поселения Дубровский сельсовет Шарлыкского муниципального района"""
"53656404000,""Населенные пункты, входящие в состав сельского поселения Зерклинский сельсовет Шарлыкского муниципального района"""
"53656407000,""Населенные пункты, входящие в состав сельского поселения Илькульганский сельсовет Шарлыкского муниципального района"""
"53656410000,""Населенные пункты, входящие в состав сельского поселения Казанский сельсовет Шарлыкского муниципального района"""
"53656413000,""Населенные пункты, входящие в состав сельского поселения Константиновский сельсовет Шарлыкского муниципального района"""
"53656419000,""Населенные пункты, входящие в состав сельского поселения Новоархангельский сельсовет Шарлыкского муниципального района"""
"53656425000,""Населенные пункты, входящие в состав сельского поселения Новомусинский сельсовет Шарлыкского муниципального района"""
"53656428000,""Населенные пункты, входящие в состав сельского поселения Новоникольский сельсовет Шарлыкского муниципального района"""
"53656429000,""Населенные пункты, входящие в состав сельского поселения Парадеевский сельсовет Шарлыкского муниципального района"""
"53656430000,""Населенные пункты, входящие в состав сельского поселения Преображенский сельсовет Шарлыкского муниципального района"""
"53656432000,""Населенные пункты, входящие в состав сельского поселения Путятинский сельсовет Шарлыкского муниципального района"""
"53656434000,""Населенные пункты, входящие в состав сельского поселения Ратчинский сельсовет Шарлыкского муниципального района"""
"53656437000,""Населенные пункты, входящие в состав сельского поселения Сарманайский сельсовет Шарлыкского муниципального района"""
"53656440000,""Населенные пункты, входящие в состав сельского поселения Слоновский сельсовет Шарлыкского муниципального района"""
"53656443000,""Населенные пункты, входящие в состав сельского поселения Титовский сельсовет Шарлыкского муниципального района"""
"53656446000,""Населенные пункты, входящие в состав сельского поселения Шарлыкский сельсовет Шарлыкского муниципального района"""
54000000000,Муниципальные образования Орловской области
"54000000000,""Населенные пункты, входящие в состав муниципальных образований Орловской области"""
54500000000,Муниципальные округа Орловской области/
"54501000000,""Населенные пункты, входящие в состав Орловского муниципального округа"""
54600000000,Муниципальные районы Орловской области
54604000000,Болховский муниципальный район
54604100000,Городские поселения Болховского муниципального района/
"54604101000,""Населенные пункты, входящие в состав городского поселения Болхов Болховского муниципального района"""
54604400000,Сельские поселения Болховского муниципального района/
"54604402000,""Населенные пункты, входящие в состав сельского поселения Багриновское Болховского муниципального района"""
"54604406000,""Населенные пункты, входящие в состав сельского поселения Бориловское Болховского муниципального района"""
"54604408000,""Населенные пункты, входящие в состав сельского поселения Боровское Болховского муниципального района"""
"54604410000,""Населенные пункты, входящие в состав сельского поселения Герасимовское Болховского муниципального района"""
"54604413000,""Населенные пункты, входящие в состав сельского поселения Гнездиловское Болховского муниципального района"""
"54604416000,""Населенные пункты, входящие в состав сельского поселения Злынское Болховского муниципального района"""
"54604422000,""Населенные пункты, входящие в состав сельского поселения Медведковское Болховского муниципального района"""
"54604425000,""Населенные пункты, входящие в состав сельского поселения Михневское Болховского муниципального района"""
"54604428000,""Населенные пункты, входящие в состав сельского поселения Новосинецкое Болховского муниципального района"""
"54604431000,""Населенные пункты, входящие в состав сельского поселения Однолуцкое Болховского муниципального района"""
"54604434000,""Населенные пункты, входящие в состав сельского поселения Сурьянинское Болховского муниципального района"""
"54604437000,""Населенные пункты, входящие в состав сельского поселения Хуторское Болховского муниципального района"""
"54604440000,""Населенные пункты, входящие в состав сельского поселения Ямское Болховского муниципального района"""
54608000000,Верховский муниципальный район
54608100000,Городские поселения Верховского муниципального района/
"54608151000,""Населенные пункты, входящие в состав городского поселения Верховье Верховского муниципального района"""
54608400000,Сельские поселения Верховского муниципального района/
"54608402000,""Населенные пункты, входящие в состав сельского поселения Васильевское Верховского муниципального района"""
"54608404000,""Населенные пункты, входящие в состав сельского поселения Галичинское Верховского муниципального района"""
"54608407000,""Населенные пункты, входящие в состав сельского поселения Коньшинское Верховского муниципального района"""
"54608410000,""Населенные пункты, входящие в состав сельского поселения Корсунское Верховского муниципального района"""
"54608413000,""Населенные пункты, входящие в состав сельского поселения Нижне-Жерновское Верховского муниципального района"""
"54608416000,""Населенные пункты, входящие в состав сельского поселения Песоченское Верховского муниципального района"""
"54608419000,""Населенные пункты, входящие в состав сельского поселения Русско-Бродское Верховского муниципального района"""
"54608422000,""Населенные пункты, входящие в состав сельского поселения Скородненское Верховского муниципального района"""
"54608428000,""Населенные пункты, входящие в состав сельского поселения Теляженское Верховского муниципального района"""
"54608431000,""Населенные пункты, входящие в состав сельского поселения Туровское Верховского муниципального района"""
54610000000,Глазуновский муниципальный район
54610100000,Городские поселения Глазуновского муниципального района/
"54610151000,""Населенные пункты, входящие в состав городского поселения Глазуновка Глазуновского муниципального района"""
54610400000,Сельские поселения Глазуновского муниципального района/
"54610402000,""Населенные пункты, входящие в состав сельского поселения Богородское Глазуновского муниципального района"""
"54610404000,""Населенные пункты, входящие в состав сельского поселения Краснослободское Глазуновского муниципального района"""
"54610407000,""Населенные пункты, входящие в состав сельского поселения Медведевское Глазуновского муниципального района"""
"54610410000,""Населенные пункты, входящие в состав сельского поселения Отрадинское Глазуновского муниципального района"""
"54610413000,""Населенные пункты, входящие в состав сельского поселения Очкинское Глазуновского муниципального района"""
"54610416000,""Населенные пункты, входящие в состав сельского поселения Сеньковское Глазуновского муниципального района"""
"54610419000,""Населенные пункты, входящие в состав сельского поселения Тагинское Глазуновского муниципального района"""
54612000000,Дмитровский муниципальный район
54612100000,Городские поселения Дмитровского муниципального района/
"54612101000,""Населенные пункты, входящие в состав городского поселения Дмитровск Дмитровского муниципального района"""
54612400000,Сельские поселения Дмитровского муниципального района/
"54612402000,""Населенные пункты, входящие в состав сельского поселения Алешинское Дмитровского муниципального района"""
"54612404000,""Населенные пункты, входящие в состав сельского поселения Берёзовское Дмитровского муниципального района"""
"54612407000,""Населенные пункты, входящие в состав сельского поселения Бородинское Дмитровского муниципального района"""
"54612410000,""Населенные пункты, входящие в состав сельского поселения Горбуновское Дмитровского муниципального района"""
"54612413000,""Населенные пункты, входящие в состав сельского поселения Долбенкинское Дмитровского муниципального района"""
"54612416000,""Населенные пункты, входящие в состав сельского поселения Домаховское Дмитровского муниципального района"""
"54612419000,""Населенные пункты, входящие в состав сельского поселения Лубянское Дмитровского муниципального района"""
"54612422000,""Населенные пункты, входящие в состав сельского поселения Малобобровское Дмитровского муниципального района"""
"54612425000,""Населенные пункты, входящие в состав сельского поселения Плосковское Дмитровского муниципального района"""
"54612428000,""Населенные пункты, входящие в состав сельского поселения Друженское Дмитровского муниципального района"""
"54612431000,""Населенные пункты, входящие в состав сельского поселения Соломинское Дмитровского муниципального района"""
"54612434000,""Населенные пункты, входящие в состав сельского поселения Столбищенское Дмитровского муниципального района"""
54615000000,Должанский муниципальный район
54615100000,Городские поселения Должанского муниципального района/
"54615151000,""Населенные пункты, входящие в состав городского поселения Долгое Должанского муниципального района"""
54615400000,Сельские поселения Должанского муниципального района/
"54615402000,""Населенные пункты, входящие в состав сельского поселения Вышнее Ольшанское Должанского муниципального района"""
"54615405000,""Населенные пункты, входящие в состав сельского поселения Дубровское Должанского муниципального района"""
"54615407000,""Населенные пункты, входящие в состав сельского поселения Козьма-Демьяновское Должанского муниципального района"""
"54615410000,""Населенные пункты, входящие в состав сельского поселения Кудиновское Должанского муниципального района"""
"54615413000,""Населенные пункты, входящие в состав сельского поселения Рогатинское Должанского муниципального района"""
"54615416000,""Населенные пункты, входящие в состав сельского поселения Урыновское Должанского муниципального района"""
"54615419000,""Населенные пункты, входящие в состав сельского поселения Успенское Должанского муниципального района"""
54618000000,Залегощенский муниципальный район
54618100000,Городские поселения Залегощенского муниципального района/
"54618151000,""Населенные пункты, входящие в состав городского поселения Залегощь Залегощенского муниципального района"""
54618400000,Сельские поселения Залегощенского муниципального района/
"54618402000,""Населенные пункты, входящие в состав сельского поселения Бортновское Залегощенского муниципального района"""
"54618404000,""Населенные пункты, входящие в состав сельского поселения Верхнескворченское Залегощенского муниципального района"""
"54618407000,""Населенные пункты, входящие в состав сельского поселения Грачёвское Залегощенского муниципального района"""
"54618410000,""Населенные пункты, входящие в состав сельского поселения Золотарёвское Залегощенского муниципального района"""
"54618413000,""Населенные пункты, входящие в состав сельского поселения Красненское Залегощенского муниципального района"""
"54618416000,""Населенные пункты, входящие в состав сельского поселения Ломовское Залегощенского муниципального района"""
"54618419000,""Населенные пункты, входящие в состав сельского поселения Моховское Залегощенского муниципального района"""
"54618422000,""Населенные пункты, входящие в состав сельского поселения Нижнезалегощенское Залегощенского муниципального района"""
"54618425000,""Населенные пункты, входящие в состав сельского поселения Октябрьское Залегощенского муниципального района"""
"54618428000,""Населенные пункты, входящие в состав сельского поселения Прилепское Залегощенского муниципального района"""
54620000000,Знаменский муниципальный район
54620400000,Сельские поселения Знаменского муниципального района/
"54620405000,""Населенные пункты, входящие в состав сельского поселения Глотовское Знаменского муниципального района"""
"54620408000,""Населенные пункты, входящие в состав сельского поселения Ждимирское Знаменского муниципального района"""
"54620412000,""Населенные пункты, входящие в состав сельского поселения Знаменское Знаменского муниципального района"""
"54620420000,""Населенные пункты, входящие в состав сельского поселения Коптевское Знаменского муниципального района"""
"54620422000,""Населенные пункты, входящие в состав сельского поселения Красниковское Знаменского муниципального района"""
"54620428000,""Населенные пункты, входящие в состав сельского поселения Селиховское Знаменского муниципального района"""
"54620432000,""Населенные пункты, входящие в состав сельского поселения Узкинское Знаменского муниципального района"""
54623000000,Колпнянский муниципальный район
54623100000,Городские поселения Колпнянского муниципального района/
